Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Web|El Comercio|elcomercio.pe|""Es un absurdo lo que el presidente y su esposa están haciendo""|Entrevista. Antonio Sola Reche, estratega y comunicador político español. (...) ¿Considera que la edad le juega en contra a Pedro Pablo Kuczynski?.Salvo una enfermedad, creo que no hay límite [de edad] para gobernar. Si la cabeza la tiene bien y explica bien a la población lo que quiere hacer, no hay problema.|07/12/2015|5994.53|767.46|0||Antonio Sola Reche|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Medio Impreso|El Chino|El Chino|Presidente del JNE pide neutralidad a Humala|El presidente de la instancia, Francisco Távara, recalcó que es Humala el que debe dar el ejemplo en estos temas. Asimismo, recordó que el 17 de diciembre el presidente del Jurado Electoral Especial (JEE) de Lima Centro, Manuel Miranda Alcántara, informó que su institución envió un oficio a la Presidencia del Consejo de Ministros (PCM) para que los funcionarios del Estado se abstengan de hacer comentarios en torno a la campaña electoral del 2016. Por otro el funcionario señaló que un Jurado Electoral Especial emitirá un fallo sobre la denuncia contra el partido Alianza para el Progreso (APP), de César Acuña, por el uso de recursos de universidades para sus campañas electorales.|30/12/2015|1182.6|324.18|0|4|Francisco Artemio Távara Córdova|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Web|La República|larepublica.pe|Prohibido decir la verdad - Gustavo Faverón|Una frase de la primera dama Nadine Heredia fue ofuscadamente respondida por la antigua primera dama de la dictadura, Keiko Fujimori, días atrás. Es explicable: Heredia se refirió a Alberto Fujimori como “un ladrón de marca ma-yor”, y a Keiko Fujimori la incomoda que se hable así de su padre, mentor y modelo político. Pero el incidente debe hacernos pensar en dos cosas. . (...) ¿Se puede llamar racista a Kuczynski, considerando aquella vez en que afirmó que los peruanos andinos no podían pensar correctamente porque a sus cerebros les faltaba oxígeno? ¿O decir que Keiko Fujimori se salvó de un juicio relacionado con el dinero de sus estudios en EEUU solo porque los términos de la extradición de su padre no permitían juzgarlo a él por ese delito y, por tanto, tampoco a sus posibles cómplices? ¿Cuántas cosas más será imposible decir a partir del 2016? ¿Cuántas cosas más querrán borrar de la memoria de todos una vez que tengan el poder para hacerlo?.|15/12/2015|1014.43||0||Gustavo Faverón Patriau|Pedro Pablo Kuczynski Godard|Negativo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|El migrante fujimorista- Juan Carlos Tafur|¿Adónde podría ir el voto fujimorista duro resentido con la distancia que se ha empeñado en tomar Keiko Fujimori respecto de su padre y los referentes históricos de su partido? Si la lideresa de Fuerza Popular maneja mal la crisis desatada, podríamos estar ante el nacimiento del gran elector de esta contienda. Tanto PPK, como Acuña y Alan bien podrían asomarse como eventuales beneficiarios. Toledo difícilmente ganará algo, Urresti menos y ni qué decir de la izquierda.|19/12/2015|1854.04|248.4|0|2|Juan Carlos Tafur|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|""Lulù"" les da con palo a todos|Critica a Alan, Keiko, Toledo, Acuña y PPK.|07/12/2015|4055.73|556.56|0|1|Lourdes Flores Nano|Pedro Pablo Kuczynski Godard|Negativo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Hartos de los mismo de siempre - Paco Moreno|Se acaba el año con millones de ciudadanos desilusionados con los aspirantes presidenciales que encabezan la intención de voto en casi todas las encuestadoras. Las encuestas también tienen sus candidados. Los ciudadanos están desilusionados con los mismo de siempre que quieren volver hacer de las suyas y están desengañando también con el gobierno que se va sin concretar los cambios que prometió. Se va por otro camino sin mirar la ruta que lo llevó al poder. Hay un desfile de aspirantes que, antes de volver a las andadas, hacen lo que pueden con el fin de generar algunos votos, pero ganan insultos. PPK engaña muchachos con eso de que es nuevo en política, cuando tiene más experiencia que Alan García; Keiko Fujimori dice que es muy distinta a su padre Alberto y a su tío Vladimiro cuando pareciera ser el resultado de los dos, es una hija sin el apellido de su madre. García y Flores reman juntos para seguir flotando, y afinan la estrategia para ubicarse en el segundo lugar porque tienen la ilusión de pasar a la segunda vuelta con Keiko. César Acuña pasa como si fuera nuevo en política cuando es conocido que tiene las manías de García, es un García sin oratoria y puede ser más peligroso que muchos. Eso de ""plata como cancha"" dice mucho, más que sus promesas mal leídas. (...) Salvo en las encuestas. Toledo no se queda atrás. que puede volver al gobierno después de todos sus escándalos y lo peor de todo os que Eliane Karp también lo cree.|28/12/2015|1241.5|130.93|0|4|Paco Moreno Tineo|Pedro Pablo Kuczynski Godard|Negativo|2015-12
Televisión|Canal ATV Plus|Hora Clave|Entrevista a Gustavo Carrión, miembro del equipo de seguridad de PPK (ATV+)|Entrevista. Gustavo Carrión, miembro del equipo de seguridad de PPK, propuso construir más penales de alta contención para delincuentes de muy difícil resocialización. Del mismo modo, sostuvo que la la corrupción ha atravesado a la Policía, el Ministerio Público, el Poder Judicial y el INPE. Seguidamente, se mostró en contra de que salgan las Fuerzas Armadas a combatir la inseguridad ciudadana.|10/12/2015|3380||676||Gustavo Carrión|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Medio Impreso|Nuevo Sol|Nuevo Sol|PPK lanzará campaña para ya no ser y yo ""gringo""|En las próximas semanas se iniciará una campaña para ""desmitificar’ la imagen de""gringo"" de Pedro Pablo Kuczynski, a fin de lograr un mayor acercamiento del candidato presidencial con los sectores populares. Así lo informó el vocero del partido Peruanos por el Kambio (PPK), Carlos Bruce, quien dijo que Kuczynski, hijo de dos inmigrantes, es una persona que conoce ""muy bien"" el Perú.|02/12/2015|603.06|114.69|0|3|Carlos Ricardo Bruce Montes De Oca|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Televisión|Latina|90 Matinal|Los motivos de Martín Vizcarra para integrar el partido de PPK (Canal 2)|Perú Decide. El ex gobernador regional de Moquegua, Martín Vizcarra, indicó cuáles son las razones que lo convencieron de integrar la plancha presidencial de Peruanos por el Kambio de Pedro Pablo Kuczynski.|29/12/2015|1303.56||51||Martín Alberto Vizcarra Cornejo|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Web|Correo|diariocorreo.pe|Segundo lugar incierto - Mario Saldaña|La encuesta de GFK que publicó el domingo último La República da para varias lecturas. La primera es que el pase de Keiko a segunda vuelta es casi indiscutible; pero que el intento de un triunfo de los naranjas en primera se aleja en la medida que el nivel de adhesión se mantiene estancado, ni para arriba ni para abajo; salvo que esta senda de autocríticas contra el fujimorismo histórico emprendida por la candidata le permita romper esa inercia. Es muy improbable, pero veremos...PPK, según la encuestadora, va rumbo a un descenso estimado desde agosto, Acuña con una curva inversa de ascenso, Alan García (al igual que Keiko) estancado con un techo proyectado, de momento, no mayor al 10%, y Toledo que lidera a los pitufos por debajo del 5%. Con lo cual, otra conclusión parcial arroja un segundo lugar intensamente peleado por PPK, Acuña y García.|01/12/2015|702.1||0||Mario Saldaña Castro|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Web|El Comercio|elcomercio.pe|Sin sustos ni propuestas - Erick Sablich|Las presentaciones de los candidatos en CADE no causaron grandes sorpresas. Veremos si tienen algún impacto en las encuestas, pero ello parece poco probable. . Las cosas no le fueron bien a Alejandro Toledo. Para una candidatura que pretende ser tomada con seriedad, no es un buen síntoma generar como respuesta la risa constante. ..César Acuña, por su parte, leyó un discurso sobre generalidades del que es difícil inferir qué modelo seguiría de llegar a Palacio. En CADE, Alan García destacó la necesidad de hacer política y mostrar liderazgo para lograr el crecimiento económico. Se manejó bien, como era de esperar, aunque evitó responder concretamente a preguntas sobre sus propuestas contra la corrupción y la reforma del Poder Judicial. ..La última intervención fue la de PPK. Fue el más serio y específico, aunque su exposición estuvo un tanto deslucida (mejoró con las preguntas del panel).|05/12/2015|5994.53||0||Erick Sablich Carpio|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Televisión|RPP|Al Estilo Juliana|Entrevista al congresista Carlos Bruce (RPP TV)|Entrevista. El congresista Carlos Bruce comentó sobre su supuesta afiliación a Perú Posible. En ese sentido, indicó que el partido de Alejandro Toledo no tramitó en su momento su renuncia ante el Jurado Nacional de Elecciones. Sin embargo, el JEE ya resolvió darle de baja del padrón de Perú Posible, por lo que ya está hábil para postular por cualquier partido; a no ser que la organización de la “Chakana” apele a ese veredicto. De otro lado, resaltó las capacidades políticas de Pedro Pablo Kuczynski, y recordó que PPK ha sido muy explícito en decir que está a favor de la unión civil; a diferencia de Keiko Fujimori quien ahora quiere pasarse al centro avalando dicho proyecto. En otro momento, criticó los cambios de postura de Alejandro Toledo, y que algunos congresistas del nacionalismo ahora se hayan pasado al partido de César Acuña o al fujimorismo.|23/12/2015|4141.54||937||Carlos Ricardo Bruce Montes De Oca|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Radio|Radio San Borja|No hay Derecho|Entrevista al profesor de la PUCP y analista político, Sinesio López (San Borja)|Entrevista. El profesor de la PUCP y analista político, Sinesio López, se refirió a la baya del 5 % que deben atravesar los partidos políticos y explicó que esta sería la razón que los obliga a conformar alianzas, sin embargo en algunas ocasiones muchos lo utilizan para “atravesar el río” y una vez pasado, la agrupación se termina. Señaló además que la solides de la lideresa Keiko Fujimori en el primer puesto en las encuestas tiene un que ver mucho con la influencia que dejó su padre, pese a los esfuerzos que ella ha realizado la gente tiene presente su “herencia política”. Añadió que el “fujimorismo tiene un destino trágico sin capacidad de alanzas” y que no sería nada raro que la lideresa fujimorista pase a la segunda vuelta mas no logre el triunfo. Con respecto a la caída de Pedro Pablo Kuczynski, expresó que es una persona que “siempre ha gobernado en el país”, pues siempre ha estado presente en todos los gobiernos por lo que es “un personaje desgastado” que ya no tiene “ningún encanto que pueda atraer a las nuevas generaciones”. Mientras que considera que César Acuña ya “pasó a PPK y es uno de los candidatos que puede disputar la segunda vuelta con Fujimori”, sin embargo “no todo está dicho. Agregó que la presencia de Luis Favre no define que él sea el ganador, pues eso se decide por sus capacidades y una de las más resaltantes con las que cuenta Acuña es que empezó desde abajo. Conversó también sobre la situación del Frente Amplio, y la presencia de Marco Arana, la cual calificó como un acto contradictorio pues “le cierra las puertas a la unidad”, sin embargo refleja el límite entre una corriente que puede atraer a personas que han perdido la fe en la política.|11/12/2015|1905.67||1781||Sinesio López Jiménez|Pedro Pablo Kuczynski Godard|Negativo|2015-12
Televisión|TV Perú 7.3|Desde la radio |Entrevista al exministro Daniel Urresti (TV Perú 7.3)|Entrevista. El exministro del Interior Daniel Urresti Elera expresó su confianza en salir bien librado del juicio que se le sigue por el asesinato del periodista Hugo Bustíos al considerar que es imposible que el Poder Judicial lo condene porque no existe un solo testigo o documento que deje alguna duda de su inocencia. Por otra parte, anunció que ya es el candidato presidencial por el Partido Nacionalista y que cuenta con todo el respaldo de la bancada congresal de gobierno, pero aclaró que solo falta ser oficializado. En ese sentido, sostuvo que su plan de gobierno incluye aumentar las inversiones privadas e implementar mecanismos para que la inversión pública sea más rápida y ágil. Asimismo, se mostró contrario con que se utilice el Fondo de Estabilización Fiscal tras precisar que éste solo se debe usar para eventuales contingencias. Además, propuso que para luchar contra la corrupción en su gobierno los órganos de control interno ya no dependerán solamente de la Contraloría General de la República. En “Desde la radio”, Urresti Elera indicó que la reciente CADE 2015 “sirvió para desnudar las debilidades” de los postulantes al Sillón de Pizarro. Tras indicar que las propuestas de Pedro Pablo Kuczynski fueron “las más coherentes” en dicho foro empresarial realizado en Paracas, criticó el programa en seguridad ciudadana expuesto por la candidata de Fuerza Popular, Keiko Fujimori. También criticó al líder aprista Alan García Pérez por decir que, de llegar a la Presidencia, derogaría la Ley Universitaria. En esa línea, dijo que “es el sueño de mi vida” debatir cara a cara con el exjefe de Estado. Por otra parte, calificó como “trampa mortal” y “terrible” al Sistema Nacional de Inversión Privada al considerar que pone muchos obstáculos y trabas a las compras que se requieren. Finalmente, indicó que los programas sociales, como Pensión 65, Beca 18 y Qali Warma, deben continuar.|10/12/2015|0||1707||Daniel Belizario Urresti Elera|Pedro Pablo Kuczynski Godard|Negativo|2015-12
Medio Impreso|Extra|Extra|En enero|El vocero de Peruanos por el Kambio (PPK), Fernando Rospigliosi, negó la existencia de una lista oficial de precandidatos al Congreso elaborada por su agrupación política. ""No hay nada definido, la lista se definirá a mediados de enero"", indicó.|26/12/2015|184|46.47|0|4|Fernando Miguel Rospigliosi Capurro|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Web|Expreso|expreso.com.pe|""Chatos como cancha""-Raúl Chanamé|En CADE triunfó la antipolítica. Pues Acuña fracasó en su comunicación verbal con los empresarios, más en su comunicación no verbal para todos los peruanos fue efectivo, pues trasmitió: que no era de la clase política, que ellos lo subestiman intelectualmente y que lo rechazaban. Tras el cónclave: subió en las encuestas. Han quedado grabado en los peruanos de a pie sus estridentes palabras: chato, cancha y raza, para enfrentar al lenguaje alambicado de crecimiento, PBI, canon, etc. El candidato norteño solo anuncia la vigencia de la contradicción entre la política y la antipolítica.|20/12/2015|52||0||Raúl Chanamé Orbe|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Medio Impreso|La República|La República|Equipos del PPC y APRA ya trabajan juntos hacia el 2016|Los partidos que forman la Alianza Popular mantienen una serie de reuniones permanentes. Mientras tanto, Lourdes Flores y Alan García aparecerán juntos por primera vez este jueves para presentar un libro. (...) Apra -PPC: Un matrimonio debilitado- Luis Benavente: En principio una alianza debería sumar. Es evidente que esta unión es para buscar votos para la candidatura presidencial de Alan García en Lima y Callao, donde se concentra el 34% del electorado y el PPC ha demostrado tener arraigo. Hay que destacar también que en Lima y Callao los pepecistas, por afinidad política, tiene otras opciones como las candidaturas de Pedro Pablo Kuczynski -que ya tuvo una alianza con el PPC-, César Acuña y Keiko Fujimori. Son escollos que la alianza deberá superar.|16/12/2015|3838.22|788.65|0|8|Luis Benavente Gianella|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Web|Canal N|canaln.pe|JNE: Presidente Humala debe respetar el principio de neutralidad|El presidente del Jurado Nacional de Elecciones (JNE), José Távara, señaló que el presidente Ollanta Humala debe respetar el principio de neutralidad durante la campaña electoral. Eso en referencia a las declaraciones que hizo el jefe de Estado sobre los candidatos presidenciales para el 2016. Por otro lado, anunció que a la brevedad un Jurado Electoral Especial emitirá un fallo sobre la denuncia contra el partido Alianza para el Progreso (APP), de César Acuña, por el uso de recursos de universidades para sus campañas electorales..Asimismo, indicó que el candidato presidencial Pedro Pablo Kuczynski (PPK) y el congresista José Luna, candidato a la reelección, podrían ser sancionados también por utilizar recursos de universidades para sus campañas políticas a pesar de que aún no hay denuncias presentadas en su contra.|29/12/2015|104|99.81|0||Francisco Artemio Távara Córdova|Pedro Pablo Kuczynski Godard|Negativo|2015-12
Web|La República|larepublica.pe|Elecciones 2016, se mueve el escenario - Nelson Manrique|Según la última encuesta de Datum, publicada por Perú 21, hay pocas sorpresas en la intención de voto. Keiko se mantiene en la punta con 35%, Alan García se ha estancado en 7% y Toledo ha retrocedido al 4%. La gran novedad está en la diferente evolución de la intención de voto de Kuczynski, que ha retrocedido de 19 a 14 y de Acuña, que sube de 7 a 12, colocándose en un empate técnico con PPK. Acuña gana lo que pierde PPK en las mismas regiones: el sur, la Amazonía y parte de la región central.|08/12/2015|1014.43|2011.14|0||Nelson Manrique|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Web|Semana Económica|semanaeconomica.com|PPK confirmó a Martín Vizcarra y Mercedes Aráoz como integrantes de su plancha presidencial|El candidato presidencial presentó hoy al exgobiernador regional de Moquegua y a la exministra de Economía como aspirantes a la primera y segunda vicepresidencia, respectivamente...“[Martín Vizcarra] es una persona tranquila, pero efectiva, por eso quiero que él me ayude en la solución de los conflictos sociales. Si seguimos teniéndolos, no progresaremos. Y quiero que Meche [Aráoz] me ayude a terminar con los trámites en el Perú para que la inversión prospere. Estos vicepresidentes son parte de un equipo, no va a ser gente pintada en la pared”, subrayó Pedro Pablo Kuczynski.|18/12/2015|103.45||0||Martín Alberto Vizcarra Cornejo|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Medio Impreso|Perú 21|Perú 21|Imágenes CADE - Guido Lombardi|Toledo: apelando a su vena parrandera, recordó que el Perú ha vivido una ""fiesta"" y que no debemos permitir que esta termine.(...) Keiko: aplomada, convencida de que quiere ser presidenta y con el objetivo de construirse un perfil propio. (...) Acuña: la tenía difícil y no salió malparado. (... ) PPK: jugaba de local. Su exposición fue la más puntual.|06/12/2015|2078.84|193.43|0|9|Guido Ricardo Lombardi Elías|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Radio|Exitosa|Exitosa Noticias|Entrevista al secretario de Defensa de la Federación de Estudiantes del Perú, Enrique Rodríguez (Exitosa)|Entrevista. El secretario de Defensa de la Federación de Estudiantes del Perú, Enrique Rodríguez, cuestiona Nueva Ley Universitaria, pues indica que no hay transparencia ni nada de lo que se ofreció al principio de este dictamen. “Pido tener un contacto con Verónika Mendoza, PPK, Julio Guzmán para saber cuales son sus propuestas para las universidades”, precisó. Durante la entrevista, se informó que según la Sunedu mañana vence el plazo para que los rectores, vicerectores y decanos que todavía persisten en mantenerse en sus cargos tengan que dejarlos.|30/12/2015|3963.33||2097||Enrique Rodriguez |Pedro Pablo Kuczynski Godard|Neutro|2015-12
Web|RPP|rpp.com.pe|Fernando de Szyszlo avaló candidaturas de Alan García y PPK para elecciones 2016|El eximio artista nacional Fernando de Szyszlo ha cumplido en julio pasado 90 años y tiene la vitalidad de un imberbe de 20 años. Anda en su auto de siempre, él mismo lo maneja pese al caótico tránsito de Lima y tampoco está alejado de lo que pasa en el país, de la realidad nacional...Visitó el programa Al Estilo Juliana y dejó clara su posición respecto de las elecciones 2016 que se avecinan: para él los candidatos idóneos para gobernar el país son PPK y Alan García. Le parece ""terrible"" que haya más de 15 candidatos a la presidencia en una campaña que considera venida a menos.|23/12/2015|1700.92||0||Fernando de Szyszlo Valdelomar|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Querido Papá Noel - Alfredo Bullard|Como se viene Navidad, esta es mi lista de regalos para el año 2016. Ojalá puedas traernos algunas de estas cosas. La lista de aportantes a la campa- ña de Acuña para que sepa de dónde viene su “plata como cancha”. De paso tráele de yapa un plan de gobierno porque no parece que esté en capacidad de redactar uno y un tren bala de juguete para que no caiga en la tentación de gastarse miles de millones en uno de verdad. Una explicación para que PPK sustente por qué es buena la inversión de Petro-Perú en explotación petrolera. También te pido que deroguen la Ley Universitaria que va a destruir la capacidad de innovación en la educación para sustituirla con regulación e intervencionismo estatal que tarde o temprano será intervencionismo político.|19/12/2015|10702.72|626.33|0|41|Alfredo Bullard|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Entre felipillos y felpudinis - Juan José Garrido|Accidentado, por decir lo menos, el inicio del último entretiempo electoral. A puertas del 12016, y a menos de 4 meses de las elecciones, hasta la fecha tenemos lo siguiente: 17 candidaturas (cerca del récord de 20), de las cuales solo cuatro pasan el 5% de intención de voto y solo tres el 10% (últimas cifras de Datum). En lo que concierne a planes de gobierno, ideas, propuestas y equipos, es muy pobre el balance.A la fecha, solo hemos escuchado a un candidato decir quién sería su ministro de Economía (PPK ha mencionado reiteradas veces al economista Alfredo Thorne), y solo sabemos de un equipo de seguridad (PPK nuevamente), y uno en anticorrupción (Keiko Fujimori y la ex procuradora: Yeni Vilcatoma)|22/12/2015|1730.73|202|0|4|Juan José Garrido|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Radio|Radio San Borja|Agenda Central|Entrevista al analista político, José Manuel Saavedra (San Borja)|Entrevista. El analista político, José Manuel Saavedra, se refirió a la última encuesta de CIT Lima-Callao, post CADE, y explicó que en esta se refleja un bajón en César Acuña, quien está ubicado en cuarto puesto. Asimismo informó que la candidata Keiko Fujimori también bajó “un poquito”, pues el mes pasado se acercó mucho al 38 %, sin embargo, los comentarios sobre su padre pueden haber ocasionado su baja a 34 %, mientras que Pedro Pablo Kuczynski, se mantiene firme con un 17 % en intención de voto, sin embargo esta se podría ver afectada por la alianza entre PPC y APRA. Comentó además el panorama en torno a César Acuña, quien perjudicó su imagen tras la denuncia por violacón. Con respecto a los nuevos candidatos, habló sobre Renzo Reggiardo, quien cuenta con un 3 %, así como la aparición de Francisco Diez Canseco y Ricardo Belmont.|15/12/2015|983.33||919||José Manuel Saavedra Molina|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Televisión|Latina|Sin Medias Tintas|Análisis económico de la CADE 2015 (Canal 2)|Entrevista. Los economistas Juan Mendoza y Julio Lagos analizaron las propuestas de los candidatos en la Conferencia Anual de Ejecutivos (CADE 2015). En ese sentido, destacaron que las propuestas de Keiko Fujimori y Pedro Pablo Kuczynski fueron las más estructuradas en relación al rubro económico. En otro momento, se refirieron a la popularidad del ministro de Economía, Alonso Segura, y Mendoza se expresó en contra de su estrategia de bajar impuestos para combatir el enfriamiento económico. Por último, resaltaron que César Acuña podría haber incrementado su popularidad por la respuesta que tuvo su discurso en los asistentes.|06/12/2015|23975.28||938||Juan Mendoza Pérez|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Eliane Karp arremete contra Keiko, Alan y PPK|Al parecer el candidato presidencial de Perú Posible Alejandro Toledo está buscando salir de su baja aprobación en las encuestas a través de su esposa Eliane Karp. La ex primera dama utilizó su cuenta personal de Facebook para criticar con varios adjetivos a los aspirantes al sillón de Pizarro que superan a su esposo. En la referida red social, Karp subió una lbto con su esposa en la playa y lanzó un reto particular a los candidatos Keiko Fujimori, Pedro Pablo Kuczynski y Alan García.|28/12/2015|3177.3|425.25|0|6|Eliane Karp Fernenbug|Pedro Pablo Kuczynski Godard|Negativo|2015-12
Web|La República|larepublica.pe|El 36% de peruanos todavía no deciden por quién votarán el 2016|¿Quiénes podrían aprovechar? Para Luis Benavante, el porcentaje de los indecisos revela que existe en el país “mucho malestar y desengaño por la política”, situación que se agrava por la participación de varios candidatos que tienen serios cuestionamientos.. .“Hay una demanda de cambio bien fuerte”, agrega Benavente y considera que el respaldo que viene obteniendo César Acuña podría explicar, en parte, esa atmósfera de descontento y exigencia de nuevas ofertas electorales.|21/12/2015|1014.43||0||Luis Benavente Gianella|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Radio|RPP|La Rotativa del Aire (Tercera Edición)|Entrevista a Jorge del Castillo, representante del APRA (RPP)|. Enlace telefónico: El representante del APRA, Jorge del Castillo, consideró que el Pacto Ético Electoral, promovido por el Jurado Nacional de Elecciones (JNE), es un marco importante en vísperas de las elecciones generales del 2016, el cual espera que se cumpla para que haya un respeto entre todos. Asimismo, se refirió sobre la presencia de César Acuña y Pedro Pablo Kuczynski en este evento. Por otro lado, se refirió sobre las denuncias contra César Acuña por el presunto uso de la Universidad César Vallejo para fines proselitistas. Finalmente, Del Castillo confía en que el presidente del JNE, Francisco Távara, es una persona correcta y honorable, luego de conocerse que Távara tiene un honoris causa otorgado por la Universidad César Vallejo. .|16/12/2015|4763||433||Jorge Alfonso Alejandro Del Castillo Galvez|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Radio|Exitosa|Milagros Leiva en Exitosa |Entrevista al exfiscal supremo Avelino Guillén (Exitosa)|Entrevista. El exfiscal supremo Avelino Guillén comentó que si bien ha recibido una invitación de PPK para integrar la plancha que elaborará el plan de lucha anticorrupción, no ha tomado una decisión definitiva. Sobre el caso de asesinato de Wilbur Castillo, Guillén aseguró que es necesaria una reorganización de la Policía en el Callao. Por otro lado, hizo referencia a la situación actual de la Fiscalía y por pormenores que impidieron su postulación como Fiscal de la Nación. Ante la presunción de incluir a Julia Príncipe y Mercedes Aráoz en el grupo de Pedro Pablo Kuczynski, Guillén resaltó la carrera de Príncipe como exprocuradora. Por otro lado, Guillén opinó sobre las sentencias vinculadas a casos de coyuntura como: Madre Mía, Belaunde Lossio, Fujimori, Nadine Heredia, entre otros. Expresó su confianza por la actuación de Pablo Sánchez ante el Ministerio Público.|02/12/2015|2955.96||1564||Avelino Guillén Jáuregui|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Web|Perú 21|peru21.pe|La informalidad de las mipymes - Fernando Cáceres|Candidatos, como PPK y Acuña, están levantando la bandera de los emprendedores, y eso está muy bien, pero ¿se han preguntado por qué no funciona el actual régimen tributario de incentivos? ¿Incentivos tributarios insuficientes, prácticas abusivas de la SUNAT? El próximo miércoles les comentaré los hallazgos encontrados en el Observatorio Tributario de Contribuyentes por Respeto.|06/12/2015|1874.83||0||Fernando Cáceres Freyre|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Medio Impreso|La Razón|La Razón|Kuczynski seguirá cayendo en encuestas|El parlamentario de Fuerza popular, Julio Gagó, se pronunció sobre el futuro político sobre el futuro político de PPK y aseguró que lo más probable es que dentro de poco el exministro de Economía empiece a descender drásticamente en las encuestas.|15/12/2015|477.09|81.09|0|2|Julio César Gagó Pérez|Pedro Pablo Kuczynski Godard|Negativo|2015-12
Medio Impreso|Perú 21|Perú 21|Lo que dejó noviembre - Juan José Garrido|Termina noviembre otro mes y con al encuesta de GfK, publicada el domingo, podemos hacer un balance aprovechando los promedios de las tres principales encuestadoras (Datum, Ipsos y GfK). Hechos los cálculos , el promedio de las tres encuestadoras sitúa a Keiko Fujimori en primer lugar con 33.7% (una reducción de 1.3 puntos frente a octubre), seguida de PPK con 14.7% (un incremento de 0.3 puntos), César Acuña con 8.7% (un salto de 4 puntos), Alan García con 7.3% (una caída de 0.7 puntos) y Alejandro Toledo con 4.3% (similar a la intención de octubre). (...) Es cierto, aún quedan 4 meses y casi un 25% de electores que no identifica una preferencia (la suma de votos blancos y los no sabe/no opina). Estadísticamente, deberíamos asumir que ese 25% se distribuye más o menos de manera proporcional, con lo cual la lideresa fujimorista obtendría cerca de 44% de los votos netos. Veamos qué trae diciembre, entrando ya a la recta final.|01/12/2015|1662.19|194.08|0|4|Juan José Garrido|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Televisión|RPP|Central de Informaciones |PPK crearía un nuevo ministerio de Desarrollo Regional (RPP TV)|Martín Vizcarra, candidato a la primera vicepresidencia por Peruanos por el Kambio sostuvo que un eventual Gobierno de PPK se crearía un nuevo ministerio de Desarrollo Regional.|29/12/2015|472.94||107||Martín Alberto Vizcarra Cornejo|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Televisión|Latina|90 Segundos|Ollanta Humala arremetió contra el fujimorismo (Canal 2)|El presidente Ollanta Humala vuelve a criticar al Gobierno de Alberto Fujimori. Tras participar en al ceremonia de graduación como oficiales de 60 cadetes de la Marina de Guerra, el mandatario cuestionó cómo se llevaban a cabo los ascensos en el Ejército en los años 90. En tanto, Keiko Fujimori tildó al mandatario de cobarde. Tras presentarse ante la Fiscalía, la primera dama Nadine Heredia dijo que Keiko Fujimori era cómplice del régimen fujimontesinista.|11/12/2015|7846.92||307||Daniel Belizario Urresti Elera|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Web|La República|larepublica.pe|Grandeza y pequeñez - Rosa María Palacios|Luego de estas elecciones, en el supuesto de que García saque más del 5%, ambos partidos habrán salvado la inscripción. ¿Para qué? ¿Para ser gobierno? Dudosa apuesta. ¿Para tener una gran bancada parlamentaria? Más dudosa aún. Porque si lo que era inmoral, ya no es inmoral, entonces los votos del PPC se irán a Fujimori, a Acuña o a PPK. ¿Si todo es lo mismo? Mejor votar por el animal más grandote. Y ese, hoy, no es García..|13/12/2015|1014.43||0||Rosa María Palacios|Pedro Pablo Kuczynski Godard|Neutro|2015-12
