Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|Hildebrandt en sus trece|Hildebrandt en sus trece|Diálogo ciudadano- David Roca Basadre|Domingo por la noche. Me encontraba en un pequeño restaurante de un barrio limeño de clase media. El televisor encendido. Un magazín de esos, dominicales, informaba sobre la presencia en CADE de los cinco candidatos que van primeros en las encuestas. Había pocas personas. Todos los comensales estaban atentos al informe y a las breves entrevistas a los políticos protagonistas. (...) Me miraron con ojos desconcertados. Si acaso hubo interés por averiguar más, el joven disipó el tema apuntando de inmediato: ""Dicen que está subiendo Acuña"". El dependiente lanza entonces una idea que al parecer, se le ocurre en el momento: ""Creo que el menos malo es Toledo. Miren, estábamos bien con él, no había tantos conflictos sociales porque se solucionaban, aumentaron los sueldos"". (...) ""¿Y han visto que ha hecho renunciar el congresista Mora de la Comisión de Educación del Congreso? Eso va a beneficiar a los rectores mafiosos de algunas universidades, que no quieren aceptar la nueva ley universitaria"".|11/12/2015|2047|445.48|0|14|David Roca Basadre|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Propuesta PPK consiste en mantener el sistema AFP|El jefe del plan de gobierno del Frente Amplio, Pedro Francke, dijo al diario UNO, que en vísperas del CADE, la propuesta de Pedro Pablo Kuczynski en torno a las AFP fue presentada por Alfredo Thorne en una mesa redonda y que esta consiste en mantener el sistema.|02/12/2015|1231.95|129.49|0|8|Pedro Andrés Francke Ballvé|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Hildebrandt en sus trece|Hildebrandt en sus trece|""Fue García el que quiso hacer negocios con Canaán ""|Sobre la mesa de su biblioteca, junto a la maqueta de un barco de madera que imita a las antiguas carabelas españolas, hay una ruina de expedientes del caso ""Petroaudios"", El abogado Alberto Químper Herrera, el famoso ""Bieto’, uno de los protagonistas centrales de este escándalo de espionaje industrial y presunta corrupción que marcó el segundo gobierno de Alan Garcia, coge una de las carpetas judiciales y señala: ""A mí me han golpeado demasiado, hermano, y nadie me ha defendido. Me han querido sacar la mierda. Me han querido convertir en un paria social, pero no han podido, carajo. Y aquí estoy tratando de limpiar mi apellido"". (...) El exdirectivo de Perupetro sostiene que los audios de los encuentros entre Canaán y los exministros de García en el Country habrían sido sustraídos por el exministro del Interior y actual miembro de la campaña presidencial aprista, general PNP (r) Miguel Hidalgo.|18/12/2015|13004.2|2828.85|0|14|Alberto Quimper|Verónika Mendoza Frisch|Neutro|2015-12
Radio|Radio San Borja|No hay Derecho|Entrevista al líder de Tierra y Libertad, Marco Arana (San Borja)|Entrevista. El líder de Tierra y Libertad, Marco Arana, explicó que no considera “serias” las propuestas dadas por los cinco candidatos que lideran las encuestas, sobretodo porque no hay propuestas para la pequeña-mediana agricultura. Asimismo criticó la acción económica de este gobierno, donde la Sunat “permitió que las grandes empresas eludan los pagos tributarios”. Señaló que se debe cambiar el modelo económico, pues hasta el propio ministro Piero Ghezzi lo ha dicho. Con respecto a las propuestas de la lideresa Keiko Fujimori, en la CADE, sostuvo que ella es capaz de decir “lo que la gente quiere”, precisó además que todo lo que ella proponga no será posible de no darse un cambio de Constitución, sin embargo esto la rebasa. Con respecto a la campaña del Frente Amplio, recalcó que su objetivo es acercarse al pueblo, “hacer la campaña por la gente”, pues ellos no tienen “plata como cancha”. Expresó además las buenas conversaciones que mantienen con Sergio Tejada y Julio Arbizu, sin contar con otros grupos políticos.|15/12/2015|1759.08||1644||Marco Antonio Arana Zegarra|Verónika Mendoza Frisch|Positivo|2015-12
Televisión|Canal N|N Portada|Exministro Chiabra e internacionalista Ramiro Escobar opinaron sobre dichos de Alejandro Toledo y Carlos Raffo (Canal N)|El candidato presidencial de Perú Posible, Alejandro Toledo, se definió como “un hombre de familia” al querer cambiar el sentido de una declaración suya sobre la unión civil entre homosexuales (“Yo soy hombre, hermano”). Además, dijo que no juzga a las personas por su orientación sexual. Su primera declaración fue criticada enérgicamente por el legislador Carlos Bruce. De otro lado, Carlos Raffo presagió que la lideresa fujimorista Keiko Fujimori no pasará a la segunda vuelta. .El exministro de Defensa Roberto Chiabra dijo haber entendido que el exmandatario defiende a la familia tradicional compuesta por varón y mujer. Además, dijo que los candidatos deben ser muy cautos en sus respuestas porque de inmediato pueden surgir críticas..Por su parte, el internacionalista Ramiro Escobar dijo que es políticamente penoso que solo la candidata Verónika Mendoza hable con claridad sobre el tema de la unión civil (comparando con lo dicho por los candidatos Julio Guzmán y Pedro Pablo Kuczynski). Sobre lo dicho por Carlos Raffo, el exministro Chiabra dijo creer que Keiko Fujimori si pasará a la segunda vuelta y allí podría ganar si hace cambios en su organización política. Por su parte, Ramiro Escobar dijo que es un “delirio” creer que Keiko Fujimori se está yendo a la izquierda, aunque sí se estaría “desalbertizando” (en referencia a su padre).|10/12/2015|17052||1218||Ramiro Escobar|Verónika Mendoza Frisch|Positivo|2015-12
Televisión|Canal N|Agenda Política|Entrevista al congresista Sergio Tejada (Canal N)|Entrevista. El congresista de Dignidad y Democracia, Sergio Tejada, comentó sobre las elecciones en el bloque de izquierda Unidad Democrática, comicios que contaron con la supervisión de la ONPE. Además, habló sobre una posible alianza con el Frente Amplio, que tiene como candidata presidencial a la también parlamentaria Verónika Mendoza.|06/12/2015|6538||467||Sergio Fernando Tejada Galindo|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|El Chino|El Chino|La izquierda se une y apoya a Verónika Mendoza|Los principales grupos de izquierda que aún permanencen en el espectro político, acordaron respaldar y votar por la candidata presidencial Verónika Mendoza. "" Se ha considerado que la postulación de Mendoza representa una oportunidad y una alternativa para consolidar una fuerza de izquierda en el mediano y largo plazo "", dijo Sigfredo Velásquez, presidente de Fuerza Social, una de las fuerzas que integra el bloque Únete|14/12/2015|431.79|91.63|0|5|Sigifredo Marcial Velásquez Ramos|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Correo|Correo|Tuit - Jorge Villena|""Madame Verónika tiene a revoltoso antiminero Marco Arana en su plancha. ¿LenteJas como cancha?"".|21/12/2015|191.28|20.97|0|4|Jorge Rafael Villena Larrea|Verónika Mendoza Frisch|Negativo|2015-12
Televisión|RBC Satelital|Habla el Pueblo|¿De qué no hablan los candidatos? (Canal 11)|Entrevista. Augusto Rey, regidor de la MML, dijo que ningún candidato invitado al CADE habló de educación. Por su parte, el analista político Electo Ceballos dijo que en el CADE no se habló de acciones concretas para resolver problemas básicos del país. A su vez, el analista político Raúl Sotelo señaló que ningún partido político se ha pronunciado sobre la política criminal. Luego, Augusto Rey refirió que Verónika Mendoza es de la única candidata que se pronunció sobre la Ley Universitaria. De otro lado, comentó que los candidatos hablan de desregulación pero no de simplificación administrativa y que ninguno toco el tema de la reforma electoral. Mientras que Sotelo señaló que los candidatos que se presentaron en CADE representan un modelo económico neoliberal que no ha logrado el crecimiento esperado en más de 25 años.|10/12/2015|9960||3000||Augusto Rey Hernández de Agüero|Verónika Mendoza Frisch|Positivo|2015-12
Web|Andina|andina.com.pe|Dispersión de la izquierda pueda afectar candidatura de Verónika Mendoza|El historiador y analista político Antonio Zapata dijo que la izquierda peruana enfrenta una “fragmentación radical”, a propósito de la participación de tres candidaturas presidenciales de izquierda en estas elecciones, y la presencia de personalidades de esa orientación política en otros planchas presidenciales, como Susana Villarán y Vladimiro Huaroc...Señaló que lo más probable es que el voto de izquierda también se disperse entre las diferentes candidaturas, perjudicando a Mendoza, quien es la mejor posesionada en las encuestas, y quien ha hecho un trabajo más serio en la convocación de fuerzas.|26/12/2015|98.6||0||Antonio Zapata Velasco|Verónika Mendoza Frisch|Neutro|2015-12
Radio|Radio San Borja|San Borja Noticias - Edición Matinal|Entrevista al congresista Sergio Tejada (San Borja)|Entrevista. El congresista Sergio Tejada indicó que el objetivo de Unidad Democrática siempre fue unirse con el Frente Amplio, sin embargo este proceso ha sido un tanto accidentado y no “ha gustado a todos el resultado”, sin embargo se podría decir que pese a las dificultades, es muy probable que se termine apoyando una sola propuesta del Frente Amplio. Asimismo, se refirió a los “costos políticos” que lo llevaron a concretar las conversaciones con el Frente Amplio. Tejada reconoció que fue muy apresurada la decisión de convocar unas elecciones abiertas, sobretodo porque no se propagandizó mucho el proceso interno, ni las mesas, lo que dio lugar a muchas dificultades como las mesas de un solo miembro, las cuales están prohibidas por la ONPE, por lo que considera que deben “voltear la página” y evaluar como solucionar lo hecho y apoyar una candidatura unitaria. Se refirió además al colectivo “Merecemos más” y su opinión sobre la candidatura de Verónika Mendoza, la cual es un tema a discutir.|18/12/2015|792.87||741||Sergio Fernando Tejada Galindo|Verónika Mendoza Frisch|Neutro|2015-12
Televisión|Willax|Mira Quién Habla|Entrevista al columnista Hugo Guerra (Willax)|Entrevista. Hugo Guerra habló sobre su columna periodista referente a Juan Velasco Alvarado. Refirió que Velasco fue un dictador golpista al mando del Perú. Sobre la propuesta de Verónika Mendoza de regular los contenidos que se emiten en los canales de televisión, Guerra dijo lamentar que una mujer inteligente lance propuestas ridículas.|16/12/2015|4696||587||Hugo Guerra Arteaga|Verónika Mendoza Frisch|Negativo|2015-12
Medio Impreso|Perú 21|Perú 21|Pásame tu plancha - Alfredo Ferrero|Se anunciaron 17 planchas con posibilidades de ser 19 o 20 hasta el 11 de enero que se inscriben para las elecciones 2016, algunas llegan con sorpresas y otras ya anticipadas. Keiko escogió al ex ministro de Agricultura de su padre y exitoso agroexportador, y a Vladimiro Huaroc (...) PPK va con la anticipada inclusión a la segunda vicepresidencia de Mercedes Aráoz, ex ministra aprista (...) Alan con su nueva aliada, Lourdes Flores (...) Acuña lleva a su reciente incorporación, Anel Townsend (...) Toledo acompañado por dos peruposibilistas –que no quedan muchos–, Marcial Ayaipoma y la ex ministra Carmen Omonte. (...) Frente Amplio, de Verónika Mendoza, está con el padre Arana y Alan Fairlie. (...) El partido de gobierno va con el ex ministro Urresti y su gran sorpresa, Susana Villarán. Solidaridad, que parecía no que presentaba plancha, va con Nano Guerra García que iba a lanzarse por el Partido Humanista de Yehude (...) Acción Popular intentará sorprender con Alfredo Barnechea.|24/12/2015|1405.15|164.45|0|8|Alfredo Ferrero Diez-Canseco|Verónika Mendoza Frisch|Neutro|2015-12
Web|La República|larepublica.pe|El 36% de peruanos todavía no deciden por quién votarán el 2016|¿Quiénes podrían aprovechar? Para Luis Benavante, el porcentaje de los indecisos revela que existe en el país “mucho malestar y desengaño por la política”, situación que se agrava por la participación de varios candidatos que tienen serios cuestionamientos.. .“Hay una demanda de cambio bien fuerte”, agrega Benavente y considera que el respaldo que viene obteniendo César Acuña podría explicar, en parte, esa atmósfera de descontento y exigencia de nuevas ofertas electorales.|21/12/2015|1014.43||0||Luis Benavente Gianella|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|La República|La República|Por el Jirón renovación, la victoria - Augusto Álvarez Rodrich|Toda e!ección es un hecho histórico por la implicancia del recambio en Palacio de Gobierno, pero la del 2016 puede significar una renovación mayor en la política peruana. Algunos cambio se adelantan a los resultados precisamente para buscar buenos resultados. Es lo que acaba de hacer Keiko Fujimori al anunciar que 18 de los actuales congresistas naranjas no irán a la reelección, algunos por voluntad propia y otros por decisión de ella, incluyendo a Martha Chávez, Luisa María Cuculiza y Alejandro Aguinaga. (...) Donde también hay una renovación en marcha es en la izquierda, la cual se ha descuajeringado, una expresión de lo cual es la presencia de Susana Villarán en el naciollalismo ’salvaje’ de Daniel Urresti, de Vladimir Huároc en el fujimorismo, y de Anel Townsend en Alianza para el Progreso de César Acuña.|30/12/2015|1897.94|226.97|0|5|Augusto Álvarez Rodrich|Verónika Mendoza Frisch|Neutro|2015-12
Web|Semana Económica|semanaeconomica.com|Toledo, Mendoza, Von Hesse y Barnechea: el segundo pelotón|Cada diciembre antes del año electoral, la organización de la CADE invita a los candidatos a la presidencia que lideran las encuestas. Normalmente son cuatro, pero este año, debido a lo apretado de la pugna por el cuarto lugar, se abrió un cupo más, lo que permitirá que Alejandro Toledo acuda a la cita de Paracas. Según la última encuesta de Ipsos Perú, Toledo cuenta con apenas 5% de intención de voto, un porcentaje que lo coloca enfrente del segundo pelotón de aspirantes en el que figuran –como los personajes más conocidos– Verónika Mendoza, Milton von Hesse y Alfredo Barnechea. ¿Qué propuestas tienen?|03/12/2015|103.45||0||Manuel Burgos|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|La República|La República|Pasarela empresarial - Mirko Lauer|El evento CADE-candidatos está cargado de aristas simbólicas. No solo son los principales candidatos reunidos con sus mejores argumentos. En cierto modo la cosa se presenta también como el estado actual de la voluntad popular (la intención de voto) presentándose ante los empresarios constituidos en jurado adelantado del 2016. Los reunidos en Paracas, empresarios o sus representantes, hacen su propia elección vía una encuesta. Esta es también un mensaje al país, y al gremio entero que no asistió. Esta vez ganó Pedro Pablo Kuczynski, con Keiko Fujimori segunda, y una cierta bajada de dedo a César Acuña. Aquí Alan García recuperó por un momento su tercer lugar (...) Incluir una candidatura de voz discordante le hubiera dado a esta campana de vidrio en el desierto algo más de realidad. Si se subió a Alejandro Toledo con su quinto puesto a bordo, también se hubiera podido invitar a Verónika Mendoza.|06/12/2015|1426.86|249.58|0|4|Mirko Lauer|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Cuentas de navidad - César Levano|Tentado estaba yo de escribir un cuento de Navidad con sabor a café. Inspirado por unas fotos del genial reportero brasileño Sebastino Salgado incluidas en su álbum Tierras de café, imaginé un diálogo con los trabajadores que cosechan el grano en las faldas del volcán Chinchontepec de El Salvador o con la bella negra que lo recoge en Tanzania. Señala ausencia en las propuestas públicas de Verónika Mendoza, la candidata presidencial de diversas fuerzas de izquierda.|24/12/2015|2339.75|245.52|0|2|César Lévano|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Ganador de elecciones de UD no descarta alianza con Verónika|Sobre la posibilidad de una alianza con la candidata del Frente Amplio (FA), Verónika Mendoza, el candidato de UD dijo que no descartaba esa posibilidad. ""Si queremos realmente la unidad para vencer en las elecciones de abril próximo, el centro y la izquierda tienen que ir juntos con un solo programa y un solo candidato"", expresó. (...) La información proporcionada por el Comité Electoral Nacional (COEN), que preside Manuel Bautista, quien dijo que en las próximas horas todas las actas del proceso serán entregadas a la ONPE, organismo que supervisó los comicios.|07/12/2015|9225.3|644.81|0|3|Andrés Alcántara Paredes|Verónika Mendoza Frisch|Positivo|2015-12
Web|El Comercio|elcomercio.pe|Los planes de gobierno, por Felipe Ortiz de Zevallos|“El pasado no está muerto, ni siquiera es pasado” dijo William Faulkner. Un peligro en los planes de gobierno 2016-2021 de Keiko Fujimori y Pedro Pablo Kuczynski es que resulten solo versiones actualizadas y mejoradas de los que presentaron hace un lustro. Este flash-back puede incluso resultar más marcado en el caso de Alan García, quien vuelve a ser candidato presidencial después de una década. El mundo ha cambiado, el Perú es y no es el mismo país, mejor estamos en muchas cosas, algo peor en otras. Las prioridades deben realinearse. Los planes reencauchados del 2006 y 2011 ya no sirven de mucho. .|26/12/2015|5994.53||0||Felipe Ortiz de Zevallos|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Expreso|Expreso|Carlos Chipoco-Polifacebook|Cuando la izquierda crezca Acuña bajará. Tienen el mismo electorado. La subida de Verónika, si lo logra, será parte de la caída de Acuña.|18/12/2015|135.03|22.08|0|6|Carlos Chipoco Cáceda|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Más organizaciones piden a Verónika fortalecer la unidad|La respuesta de Verónika Mendoza, candidata presidencial del Frente Amplio (FA), a la propuesta unitaria que le han planteado el bloque Unidad Democrática (UD) y otras fuerzas de izquierda y progresistas, con miras a las elecciones generales de abril próximo, es esperada con gran expectativa por la población. La propuesta unitaria fue planteada, además por el Partido Socialista, según el dirigente de la organización, Julio Castro Gómez. A su vez, el secretario general de! Partido Comunista Peruano (PCP), Roberto de la Cruz, expresó su respaldo a la candidatura presidencial de Verónika Mendoza.|08/12/2015|6947.62|485.65|0|3|Roberto de la Cruz|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|En D yD apuran acuerdos con el Frente Amplio|El vocero de la bancada de Dignidad y Democracia, Justiniano Apaza. pidió a los dirigentes de diversas agrupaciones de izquierda que concreten acuerdos con el Frente Amplio de Verónika Mendoza para la formación de una alianza.|12/12/2015|2907.97|203.16|0|3|Justiniano Rómulo Apaza Ordóñez|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|A Vero solo la conoce bien el 3% - Paco Moreno|Efectivamente, uno de los puntos más perjudiciales de la candidata presidencial Verónika Mendoza es que no la conocen. (...) Apenas 3% la conoce bien, mientras a García lo conocen bien 61%; a Keiko, 59%; a Toledo, 52%; a PPK, 39; a Acuña, 20; a Ántero 20. Hasta ahora la campaña de Mendoza es austera, no tiene el dinero, por ejemplo, de César Acuña, quien ha inundando la pantalla con la publicidad de su universidad. Pobre. el poeta César Vallejo. Acuña en esto se parece a Luna, quien ha manchado la ciudad con murales gigantescos y amarillos.|07/12/2015|1644.51|123.66|0|5|Paco Moreno Tineo|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Ojo|Ojo|Se va con Verónika|El representante de Únete, Gonzalo García Núñez, adelantó conversa con el Frente Amplio de Verónika Mendoza con miras a una alianza electoral en los comicios del 2016.|09/12/2015|257.1|30.53|0|8|Gonzalo García Núñez|Verónika Mendoza Frisch|Neutro|2015-12
Radio|RPP|RPP|Proponen un debate entre Verónika Mendoza y Keiko Fujimori (RPP)|Titular. El dirigente del Frente Amplio, Pedro Francke, propuso que las candidatas a la presidencia, Verónika Mendoza y Keiko Fujimori, sostengan un debate sobre las mujeres y los derechos humanos.|06/12/2015|330||30||Pedro Andrés Francke Ballvé|Verónika Mendoza Frisch|Positivo|2015-12
Web|Andina|andina.com.pe|Partidos de izquierda se unen bajo la candidatura de Verónika Mendoza para el 2016|La confluencia Únete por otra Democracia acordó respaldar a la candidata del Frente Amplio, Verónika Mendoza, anunció hoy el dirigente de ese bloque partidario, Sigifredo Velásquez, lo que significa que todos los partidos de izquierda participarán juntos en las elecciones de 2016.|12/12/2015|98.6||0||Sigifredo Marcial Velásquez Ramos|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Veronika puede subir porque la campaña recién comienza|El analista Luis Benavente, al comentar las encuestas en las cuales Keiko Fujimori encabeza la intención de voto y hay una pelea por el segundo lugar, dijo que la campaña para el 2016 recién empieza y que la candidata Verónika Mendoza, quien se ubica el sexto lugar, , puede subir en las encuestas. (...) Indicó, que la reciente aparición de los candidatos en la Conferencia Anual de Ejecutivo* (CADE) 2015, en Paracas. (...) La última encuesta Pulso Perú revela que Keiko se mantiene en 35% de la intención de voto: Kuczynski cae de 19 a 14%; Acuña sube de 9 a 12%; García se mantiene en 7%, Toledo cae de 5 a 4%; Verónika aparece con 2% y Ántero Flores-Aráoz 1% .|09/12/2015|6937.12|454.68|0|5|Luis Benavente Gianella|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|El Peruano|El Peruano|Debate femenino|El dirigente del Frente Amplio (FA), Pedro Francke, propuso que las candidatas a la presidencia de la República, Keiko Fujimori y Verónika Mendoza, sostengan un debate sobre el derecho de las mujeres y los derechos humanos, a fin de contrastar sus propuestas. Refirió que Mendoza ha expresado su disposición para debatir con la candidata de Fuerza Popular.|07/12/2015|361.63|43.5|0|4|Pedro Andrés Francke Ballvé|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Segura = Baca - Aldo Mariátegui|Está fregado un ministro de Economía como Segura que genera tal rechazo entre los principales agentes económicos, como se sintió en CADE. ¿Cómo vamos a fomentar la inversión para salir del frenazo con ese divorcio? Segura adora al Fondo de Estabilización Económica como al becerro de oro y no quiere usarlo. Me recuerda a su antecesor Baca, gran tecnócrata pero que no lideraba ni comunicaba y al que también le tocó otra “tormenta perfecta” (1998). Veo cómo suben Acuña y Trump o cómo el chavismo aún tiene apoyo y no puedo menos que reírme de esos que no creen que existe el “electarado”.|08/12/2015|1706.25|170.19|0|15|Aldo Mariátegui Bosse|Verónika Mendoza Frisch|Negativo|2015-12
Medio Impreso|Gestión|Gestión - Suplemento Especial|Entrando a la recta final|El avance de Acuña, sustentado hasta hoy en la promoción agresiva de un perfil de ganador, y de provinciano exitoso con el cual una buena cantidad de peruanos parecen querer identificarse, ha sido posible por la combinación de: i) un estilo simple, cercano, optimista, populachero, campechano y clientelista; y ii) por los gruesos errores de PPK, el pasivo de Alan García, y la ausencia de un rostro diferente. (…) El avance de Acuña consolida, por oposición, la posición de Keiko en los sectores urbanos -a quien se considera más seria, firme y orgánica- y debilita las otras opciones, porque las supera en populismo, clientelismo y en ""emprendedurismo”. (...) Cuadro de Fortalezas y Debilidades de Keiko Fujimori, César Acuña, Alan García, Pedro Pablo Kuczynski, Verónika Mendoza.|17/12/2015|43878.14|3045.38|0|8|Enrique Castillo Paredes|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|La República|La República|FA firma acuerdo con partidos de izquierda|Antes de la Nochebuena, el Frente Amplio (FA) firmó un acuerdo político electoral con Fuerza Social (FS), el Partido Socialista (PS) y el Partido Comunista Peruano (PCP). En el acto estuvo el coordinador nacional del FA, Pedro Francke, y se estableció que estos grupos de izquierda ""apoyarán decididamente la candidatura de Verónika Mendoza, Marco Arana y Alan Fairlie"" en la campaña del 2016.|25/12/2015|376.23|64.51|0|9|Pedro Andrés Francke Ballvé|Verónika Mendoza Frisch|Positivo|2015-12
Web|RPP|rpp.com.pe|Piden que no se politice problemática del río Ramis|El presidente del frente de defensa de la cuenca del río Ramis, Vladimir Mamani Cruz, manifestó su disgusto por el aprovechamiento político que estarían haciendo algunos candidatos sobre su problemática...El dirigente dijo tales aseveraciones en declaraciones a la Rotativa Regional de RPP Noticias, en alusión a la llegada de la candidata Verónika Mendoza al distrito de San Antón en viernes último, quien se comprometió a tomar acciones por la contaminación que sufren por la minería ilegal.|14/12/2015|1700.92||0||Vladimir Mamani Cruz|Verónika Mendoza Frisch|Negativo|2015-12
Radio|Exitosa|Exitosa Domingo|Entrevista a Ricardo Jiménez, dirigente del Frente Amplio (Exitosa)|Entrevista vía telefónica. Ricardo Jiménez, dirigente del Frente Amplio, comentó sobre los acuerdos tomados en el congreso nacional que relazo su partido este fin de semana. Señaló que se ha ratificado la candidatura presidencial de Verónika Mendoza. Además precisó que se ha acordado realizar elecciones primarias abiertas para la lista congresal con la supervisión de la ONPE.|06/12/2015|771.12||408||Ricardo Jiménez Ávila|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Correo|Correo|El amigo elegido en la política - Jaime Asián|Sabido es que, en nuestro país, la política es un chiste (y en forma recurrente de mal gusto). En ese entendido, y ad portas de las fiestas navideñas, qué tal si distribuimos algunos regalos entre estos congéneres que gobiernan o pretenden tomar las riendas del país luego de las elecciones del próximo año. Eso sí, el que se pica, pierde. · César Acuña: Va para él una enciclopedia y un libro Coquito, para que aprenda a leer y escribir; así deja de hacer tanto roche cuando escribe tuits y lee discursos. · Keiko Fujimori: Se ha hecho acreedora a un juego de Monopolio, porque ahí tiene el poder para meter y sacar de la cárcel a la gente (aló, ¿don Alberto?). PPK: Ya que lo fastidian tanto con el tema de la edad y sus achaques, se lleva un kit completo de cremas antiarrugas y rejuvenecedoras.|14/12/2015|1243.32|130.02|0|11|Jaime Asián Domínguez|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Exitosa|Exitosa Diario|""Inclusión de Meche Araóz confirma que Peruanos por el Kambio es el partido de lobbistas""|Entrevista a Marco Arana - Primer vicepresidente del Frente Amplio. Verónika Mendoza aparece en las encuestas con un 2%.¿ Qué evaluación hacen los sondeos? Siempre los consideramos. Estamos empezando la campaña electoral, no tenemos el presupuesto y los recursos de otros, pero creemos que tenemos una excelente candidata. ¿La candidatura de Gregorio Santos les quitará algunos votos? No pues ¡no hay comparación (risas). En principio Verónika Mendoza es una candidata joven con experiencia congresal y está en libertad. Es la única candidata mujer después de Keiko Fujimori.(..) ¿Qué significa la incorporación de Susana Villarán a la plancha de Daniel Urresti?-Me genera lo mismo que la alianza entre Alan y Lourdes, que la alianza entre vilcatoma y Huaroc con Fujimori, que Rospigliosi y PPK, y el señor Acuña con la señora Anel Towsend.(...) Usted señaló que le preocupa que César Acuña gane la presidencia y entre a saquear el estado.- Hay tres cosas graves.Que el señor Acuña está procesado por usar fondos públicos cunado fue alcalde para seguir votod. ¿El Poder Judicial está amarrado de manos o es cómplice? ¿El Jurado Nacional de Elecciones qué dice al respecto?(...) La incorporación de Meche Aráoz solo confirma que a pesar que el señor PPK intenta mostrarse como un hombre de izquierda lo único que muestra es que vuelve a sus orígenes, que es el lobbismo político.|26/12/2015|5696.71|762.28|0|7|Marco Antonio Arana Zegarra|Verónika Mendoza Frisch|Positivo|2015-12
Web|Perú 21|peru21.pe|Lauer, siempre velasquista - Aldo Mariátegui|(...) - Ya salió Verónika Mendoza –sí, sí, aún existe como candidata– a ofrecer gas regalado. ¿A 12 soles otra vez? Que la asesore el congresista Dammert...|24/12/2015|1874.83||0||Aldo Mariátegui Bosse|Verónika Mendoza Frisch|Negativo|2015-12
Web|Correo|diariocorreo.pe|Interesantes preguntas y partido maquillado - Luis Alfonso Morey|La reciente encuesta de CIT Opinión y Mercado publicada ayer revela que frente a la pregunta sobre qué candidato presidencial es el más honesto, los primeros lugares los ocupan Renzo Reggiardo y Ricardo Belmont, mientras que los últimos lugares los ocupan Keiko Fujimori, César Acuña, Alan García y Alejandro Toledo. Frente a la pregunta sobre qué candidato presidencial es el que más ha hecho por el Perú, las respuestas colocan en los primeros lugares a Alan García y a Ricardo Belmont, en tanto que en los últimos puestos aparecen Keiko Fujimori, Renzo Reggiardo, César Acuña y Verónika Mendoza.|17/12/2015|702.1||0||Luis Alfonso Morey|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|CGTP y organizaciones sociales la respaldan|Dirigentes de la Confederación General de Trabajadores del Perú (CGTP) y otras organizaciones sociales expresaron su respaldo a la candidata presidencial del Frente Amplio (FA), Verónika Mendoza porque confían en que ella sí, desde el gobierno, garantiza trabajo, salarios y pensiones dignas.|18/12/2015|3468.56|227.05|0|5|Carmela Sifuentes |Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Perú 21|Perú 21|Acuña y la TV basura - Luis Davelouis|Varios medios de comunicación dan cuenta de que se eligió como mejor “artista” de la TV del 2015 a uno de los protagonistas de lo que se ha dado en llamar televisión basura. (…) ¿Cómo les podría importar al casi millón de chiquillos que lo siguen en Twitter lo que pase o no pase con PPK o La Vero o quiénes son y qué hicieron Fujimori, Montesinos o Guzmán? ¿Qué puede importar que César Acuña sea o no corrupto, contrate a Luis Favre o sea presidente? ¿De qué se quejan los medios?|10/12/2015|1490.83|174.72|0|12|Luis Davelouis Lengua|Verónika Mendoza Frisch|Neutro|2015-12
