Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Web|Expreso|expreso.com.pe|Segura insiste en incluir a García en “narcoindultos”|El procurador anticorrupción Joel Segura sostuvo que el expresidente Alan García y sus exministros aún podrían ser procesados por el caso “narcoindultos”, pues ese asunto no ha terminado con la sentencia dictada el lunes contra Miguel Facundo Chinguel... (...) El procurador anticorrupción Joel Segura cuestionó al Poder Judicial por dar una sentencia “tibia” a los implicados en el caso de ‘narcoindultos”. Dijo que es lamentable que se haya reducido significativamente la reparación civil que propuso su despacho..|16/12/2015|52|106.09|0||Joel Segura Alania|Alan García Pérez|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Retrato vivo de político narco - César Lévano|El Perú está en peligro de convertirse en Estado narco. El especialista Javier Antezana ha tenido el acierto de señalar la amenaza y ofrecer datos sobre los candidatos del narcotráfico que aspiran a la presidencia de la República y a curules del Congreso.(...) No faltan, por otra parte, quienes recuerdan que en junio de 1995, el entonces congresista Fernando Olivera informó por escrito al doctor Jorge Melo Vega, Procurador Ad hoc en los juicios seguidos en la Corte Suprema contra el expresidente, que en viaje de trabajo había confirmado la existencia de la Fundación Familiar ""Rayons Soleil"", creado por Alan García Perez, el 1 de setiembre de 1994 en Ginebra, bajo las leyes del principado de Liechtenstein, Suiza.|31/12/2015|2225.15|233.96|0|2|César Lévano|Alan García Pérez|Negativo|2015-12
Web|La República|larepublica.pe|Twitter: la contundente respuesta de Álvarez Rodrich a la pareja de Alan García|Luego de la columna publicada el pasado miércoles 9 en La República, Augusto Álvarez Rodrich hizo noticia al responder a un tweet de Roxanne Cheesman, actual pareja del expresidente Alan García, sobre el candidato César Acuña. Cheesman exhortó a Rodrich, y a otros periodistas, a que reconozcan vínculos laborales y económicos con Acuña. Aquí el tweet original:|11/12/2015|1014.43|56.52|0||Augusto Álvarez Rodrich|Alan García Pérez|Negativo|2015-12
Medio Impreso|Correo|Correo|""Así esté en la cárcel, es un as de la baraja en la política""|Entrevista a Francisco Tudela, excanciller y analista político e internacional. El excanciller Francisco Tudela van Breugel Douglas, alejado como protagonista de la política desde hace 15 años, analiza la actual campaña electoral y echa un vistazo a los sucesos que vienen sacudiendo los cimientos del partido Fuerza Popular. ¿Cómo vislumbra esta etapa electoral a solo cuatro meses para elegir a un nuevo presidente? Es pronto para hacer un pronóstico, porque una vez formadas las listas se debe esperar a que se establezcan las distancias reales de cada candidato, que será a finales de febrero. ¿Tiene posibilidades Keiko? Definitivamente se ha logrado consolidar. Las razones de ello son la organización y el contacto con las bases.(...) ¿Qué opinión le merece la alianza entre el APRA y el PPC? Lo que ha ocurrido con el APRA es que los cambios sociales, a partir de la revolución militar, disolvieron bases históricas que en el sólido norte tenían las compañías azucareras y los sindicatos apristas.|25/12/2015|6951.43|623.37|0|5|Francisco Antonio Tudela van Breugel-Douglas|Alan García Pérez|Positivo|2015-12
Web|América TV|americatv.com.pe|Nadine Heredia a Alan García: ""Liberar a miles de narcos no es rumor maligno""|La primera dama, Nadine Heredia, lanzó nuevas críticas al candidato presidencial Alan García, del Apra, por haber minimizado los cuestionamientos en su contra vinculados al caso 'Narcoindultos'.|22/12/2015|1554.16||0||Nadine Heredia Alarcón|Alan García Pérez|Negativo|2015-12
Web|La República|larepublica.pe|Sunedu suspenderá grados y títulos de universidades que no acatan ley|Crisólogo explicó que la transferencia de cargo era un acuerdo tomado hace tiempo. Además, aseguró que no buscará cambiar la Ley Universitaria ni mucho menos tumbársela como señaló Alan García. Es más, dijo que el líder de su partido apoya la norma. . .""Tengan la plena seguridad de que Alejandro Toledo también quiere que la ley siga su curso. No la cuestiona"", expresó.. .El legislador informó que en los próximos días se reunirá con el ministro de Educación, Jaime Saavedra, así como con la superintendenta de la Sunedu, Lorena Masías.|11/12/2015|1014.43|56.52|0||Víctor Crisólogo |Alan García Pérez|Negativo|2015-12
Medio Impreso|Perú 21|Perú 21|Lo que dejó noviembre - Juan José Garrido|Termina noviembre otro mes y con al encuesta de GfK, publicada el domingo, podemos hacer un balance aprovechando los promedios de las tres principales encuestadoras (Datum, Ipsos y GfK). Hechos los cálculos , el promedio de las tres encuestadoras sitúa a Keiko Fujimori en primer lugar con 33.7% (una reducción de 1.3 puntos frente a octubre), seguida de PPK con 14.7% (un incremento de 0.3 puntos), César Acuña con 8.7% (un salto de 4 puntos), Alan García con 7.3% (una caída de 0.7 puntos) y Alejandro Toledo con 4.3% (similar a la intención de octubre). (...) Es cierto, aún quedan 4 meses y casi un 25% de electores que no identifica una preferencia (la suma de votos blancos y los no sabe/no opina). Estadísticamente, deberíamos asumir que ese 25% se distribuye más o menos de manera proporcional, con lo cual la lideresa fujimorista obtendría cerca de 44% de los votos netos. Veamos qué trae diciembre, entrando ya a la recta final.|01/12/2015|1662.19|194.08|0|4|Juan José Garrido|Alan García Pérez|Neutro|2015-12
Radio|RPP|La Rotativa del Aire (Tercera Edición)|Periodista Mariella Balbi se refirió sobre temas de coyuntura política (RPP)|La periodista Mariella Balbi comentó que el candidato presidencial Pedro Pablo Kuczynski (PPK) confirmó que el exgobernador regional de Moquegua Martín Vizcarra y la exministra Mercedes Aráoz integrarán la plancha con la que competirá en las elecciones del 2016. Asimismo, indicó que David Salazar irá a la segunda vicepresidencia con Alan García. Finalmente, Balbi se refirió sobre el militante nacionalista Daniel Urresti y el ámbito económico. .|18/12/2015|1738||158||Mariella Balbi|Alan García Pérez|Neutro|2015-12
Web|Perú 21|peru21.pe|Paralización minera y canon comunal - Juan Mendoza Pérez|El único candidato que ha realizado planteamientos específicos para destrabar los proyectos mineros paralizados ha sido Alan García. Acierto indudable del ex presidente el hacer propuestas concretas como la creación de un canon comunal. Pero, ¿por qué un canon comunal no parece ser la mejor idea?..En primer lugar porque ya existe canon regional y distrital. Y un observador imparcial no diría que los recursos del canon son gastados con eficiencia y libres de corrupción. ¿Por qué, entonces, un nuevo canon comunal sería gastado de mejor forma? ¿Qué ventaja comparativa, en términos de gestión y menor corrupción, ofrecerían las comunidades? Además, ¿no es acaso la propiedad comunal una rémora para el desarrollo del país? Considero que cuando no hay derechos de propiedad individuales se hace harto complicado el proceso de negociación y resolución de conflictos.|26/12/2015|1874.83||0||Juan Mendoza Pérez|Alan García Pérez|Positivo|2015-12
Web|Gestión|gestion.pe|Elecciones 2016: ¿Dónde están los técnicos entre los fichajes de campaña?|Las conversaciones entre los políticos y los candidatos a la presidencia se asemejan ya a las negociaciones para los fichajes en el mundo deportivo, comenta Fernando Tuesta. Por ejemplo, todos querían en sus filas a Julia Príncipe y hay quienes rechazan ofertas como Hernando de Soto al fujimorismo. Pero, ¿serán estas caras que presenta la campaña quienes formen el gabinete ministerial en julio del 2016? (...) Así, en el caso de César Acuña , quien ha reclutado a Anel Townsend, a Luis Iberico y a César Villanueva, o en la relación de PPK con Sheput, se estarían buscando operadores políticos con caras conocidas para los votantes, que aporten impacto mediático.|15/12/2015|295.49||0||Enrique Castillo Paredes|Alan García Pérez|Neutro|2015-12
Televisión|TV Perú 7.3|7.3 Noticias|Entrevista al economista Elmer Cuba (Canal 7.3)|Entrevista. El economista Elmer Cuba comentó sobre la exposiciones de los candidatos presidenciales Alejandro Toledo, César Acuña, Keiko Fujimori y Alan García en CADE 2015.|04/12/2015|1670.76||378||Elmer Cuba|Alan García Pérez|Neutro|2015-12
Web|La República|larepublica.pe|El 36% de peruanos todavía no deciden por quién votarán el 2016|¿Quiénes podrían aprovechar? Para Luis Benavante, el porcentaje de los indecisos revela que existe en el país “mucho malestar y desengaño por la política”, situación que se agrava por la participación de varios candidatos que tienen serios cuestionamientos.. .“Hay una demanda de cambio bien fuerte”, agrega Benavente y considera que el respaldo que viene obteniendo César Acuña podría explicar, en parte, esa atmósfera de descontento y exigencia de nuevas ofertas electorales.|21/12/2015|1014.43||0||Luis Benavente Gianella|Alan García Pérez|Neutro|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Kenji se manda con todo contra alianza entre Alan y Lulú|No contento con haber arremetido hace un par de días contra José Chlimper, vicepresidente de la plancha presidencial de Fuerza Popular, el congresista Kenji Fujimori regresó con fuerza a las redes sociales. En esta ocasión, dirigió sus críticas a la alianza conformada entre Alan García y Lourdes Flores, a quienes bautizo como la pareja residencial"", en relación a que serían la coalición que simpatiza con los intereses del gran empresariado nacional.|28/12/2015|1360.63|182.54|0|6|Kenji Gerardo Fujimori Higuchi|Alan García Pérez|Negativo|2015-12
Televisión|Canal ATV Plus|ATV  Noticias Edición Matinal|Predicciones para el 2016 (ATV+)|En vivo. La vidente Carmen Briceño informó sobre las mejores cábalas y rituales para recibir el 2016. Asimismo, la vidente Lucrecia Black realizó predicciones en el ámbito político e indicó que Alan García, Keiko Fujimori y Pedro Pablo Kuczynski se disputarán la presidencia el próximo año.|31/12/2015|4260||852||Lucrecia Black|Alan García Pérez|Positivo|2015-12
Medio Impreso|La República|La República|Grandeza y pequeñez - Rosa María Palacios|En la naturaleza, el animal más grande se come al más chiquito para poder sobrevivir Así funciona la cadena alimenticia y así funciona la política. (...) Mientras esto escribo, sábado de mañana, no se ha cerrado aún el plazo para inscribir alianzas electorales. Eso sucederá en unas horas. No se confirma aún la alianza del Apra con dos partidos que llevará de socios: El PPC y Vamos Perú. Sin embargo, el mismo Alan García anunció que las conversaciones estaban ya muy avanzadas. Parece un hecho consumado. (...)El PPC fue, en momentos críticos, un faro jurídico que orientó al país en medio de la tormenta. En la dictadura militar, en la Constituyente de 1978, en e] retorno a la democracia, en la lucha contra la estatización de la banca de García, en el golpe de Fujimori (con los dos presidentes de Cámaras pepecistas encarcelados en sus casas), en la defensa de los magistrados del TC defenestrados por Fujimori, en las calles el 2000 y 2001, en el apoyo al gobierno de transición, en la lucha por generar consensos nacionales.|13/12/2015|4149.6|420.32|0|5|Rosa María Palacios|Alan García Pérez|Negativo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Partidos y revueltos - Juan Carlos Ruiz|Lo que para algunos es un confuso escenario de jales, alianzas y enfrentamientos electorales (corto plazo), para otros es la oportunidad de ver un nuevo diseño del mapa político (largo plazo). Bajo esta última perspectiva, dos tendencias podrían concentrar las expectativas del nuevo Perú. Un Frente tendría conversaciones muy avanzadas. Nacionalismo (Humala), Perú Posible (Toledo) y Alianza para el Progreso (Acuña) sellarían su alianza para impedir que Keiko Fujimori -PPK o García, en su defecto- logren un triunfo en la contienda que se avecina. Logren o no su objetivo...|09/12/2015|1577.43|211.13|0|9|Juan Carlos Ruiz Molleda|Alan García Pérez|Neutro|2015-12
Medio Impreso|La República|La República|Pasarela empresarial - Mirko Lauer|El evento CADE-candidatos está cargado de aristas simbólicas. No solo son los principales candidatos reunidos con sus mejores argumentos. En cierto modo la cosa se presenta también como el estado actual de la voluntad popular (la intención de voto) presentándose ante los empresarios constituidos en jurado adelantado del 2016. Los reunidos en Paracas, empresarios o sus representantes, hacen su propia elección vía una encuesta. Esta es también un mensaje al país, y al gremio entero que no asistió. Esta vez ganó Pedro Pablo Kuczynski, con Keiko Fujimori segunda, y una cierta bajada de dedo a César Acuña. Aquí Alan García recuperó por un momento su tercer lugar (...) Incluir una candidatura de voz discordante le hubiera dado a esta campana de vidrio en el desierto algo más de realidad. Si se subió a Alejandro Toledo con su quinto puesto a bordo, también se hubiera podido invitar a Verónika Mendoza.|06/12/2015|1426.86|249.58|0|4|Mirko Lauer|Alan García Pérez|Neutro|2015-12
Televisión|RPP|Al Estilo Juliana|Entrevista a los analistas políticos Mijael Garrido Lecca y Luis Davelouis (RPP TV)|El analista político Luis Davelouis indicó que le da pena por el PPC por su alianza con el APRA para pasar la valla electoral porque en su momento los acusó de delincuentes. A su turno, el politólogo Mijael Garrido Lecca señaló que tanto Lourdes como Alan van a tener que sortear el hecho de que son políticos estancados en la generación pasada. Al comentar la carta publicada por Alberto Fujimori, Luis Davelouis sostuvo que Keiko Fujimori ha tomado una distancia de su padre porque ha hecho un análisis de costo benefició en el que ha dicho que tiene mucho más que ganar que perder. Luego la periodista Juliana Oxenford comentó que Luis Favre y Anel Townsend le esta haciendo bien a César Acuña porque está subiendo en las encuestas. Por otra parte, Mijael Garrido Lecca sostuvo que PPK ha ido cambiando mucho de opinión y no se le ve muy político, sin atacar a sus adversarios, ni defender a sus aliados.|17/12/2015|7346.04||1662||Mijael Garrido Lecca|Alan García Pérez|Neutro|2015-12
Web|La República|larepublica.pe|Grandeza y pequeñez - Rosa María Palacios|Luego de estas elecciones, en el supuesto de que García saque más del 5%, ambos partidos habrán salvado la inscripción. ¿Para qué? ¿Para ser gobierno? Dudosa apuesta. ¿Para tener una gran bancada parlamentaria? Más dudosa aún. Porque si lo que era inmoral, ya no es inmoral, entonces los votos del PPC se irán a Fujimori, a Acuña o a PPK. ¿Si todo es lo mismo? Mejor votar por el animal más grandote. Y ese, hoy, no es García..|13/12/2015|1014.43||0||Rosa María Palacios|Alan García Pérez|Negativo|2015-12
Televisión|RPP|Las 5 de las 7|Entrevista a Marisa Glave, Cecilia Blume y Pedro Tenorio sobre alianza APRA-PPC, las propuestas de Verónika Mendoza e investigación al jefe del INPE (RPP TV)|La periodista Patricia del Rio comentó que Lourdes Flores, junto a Alan García, presenta su libro: “Economía social de mercado: presente, pasado y futuro"". Sobre el particular, la politóloga Cecilia Blume señaló que Lourdes es una magnifica política y Alan García es el mejor candidato que tenemos y el tiempo ya dirá si es positiva o negativa su alianza. A su turno, el periodista especializado en temas políticos Pedro Tenorio señaló que PPK le dijo a Lourdes que no iba a ir con ninguna alianza y por eso se alió con el APRA. Luego la comunicadora apuntó que Verónika Mendoza presentó propuestas para el nuevo Perú. Sobre el tema, la analista política Marisa Glave aclaró que ninguno de los candidatos -excepto Verónika Mendoza- ha dicho que va a revisar los contratos de concesión del gas. Finalmente Patricia del Río comentó que están investigando al jefe del INPE Julio Magán por la liberación de “Caracol” y señaló que José Luis Pérez Guadalupe tiene doble responsabilidad sobre este caso: como ministro del Interior y exjefe del INPE.|17/12/2015|6528.34||1477||Cecilia Blume Cilloniz|Alan García Pérez|Positivo|2015-12
Medio Impreso|La República|La República|“Nosotros estábamos a un tris de recuperar el partido”|Entrevista a Pablo Secada Elguera. Militante suspendido por el Partido Popular Cristiano (PPC), hasta el 2018. -¿A usted le agrada esta alianza entre el Apra y el PPC? -Yo prefería que fuéramos solos. Con Marisol (Pérez Tello) y Alberto (Beingolea) liderando la lista al Congreso y con Lourdes (Flores) también. (...) -¿Podrán institucionalizarse? -Si después del mismo, el Apra quiere hacer el esfuerzo de institucionalizar se lo va agradecer la política peruana. Si el Apra dependiera menos de Alan sería espectacular. Pero ese escenario no es realista. (...) ¿Por qué no hicieron una alianza con PPK? Ambos tienen caracteres similares. -El Apra y el PPC son instituciones, PPK no. (...)-¿Se habló con ellos? -Lourdes habló hace meses con Pedro Pablo y dejaron abierta esa posibilidad. (...) -¿Con qué otros partidos se reunieron? -Con el de César Acuña, que están en la misma bancada pero al final no se llegó a negociar. Para mí la opción principal era ir solos.|13/12/2015|3827.9|668.52|0|12|Pablo Secada|Alan García Pérez|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|""Alan y Keiko pasarán a segunda vuelta""|Entrevista.21 a Mauricio Mulder, congresista de Partido Aprista. Asegura que el Apra tiene muchos logros que mostrar. Advierte de que Acuña y PPK reclutan a tránsfugas.|13/12/2015|15912|650.88|0|1|Claude Maurice Mulder Bedoya|Alan García Pérez|Positivo|2015-12
Televisión|RBC Satelital|Habla el Pueblo|Alianzas electorales (Canal 11)|Entrevista. El analista político Marco La Jara dijo que le parece extraño que el grupo de Lourdes Flores se haya aliado con Alan García y que en todo caso esta alianza en lugar de sumar, resta para ambos partidos. A su vez, el analista político Raúl Castro dijo que ambas agrupaciones políticas son afines ya que los dos plantean el mismo sistema económico. Además, refirió que la alianza es estrictamente electoral porque ambos tiene la necesidad de pasar la valla electoral. Luego, La Jara refirió que los partidos políticos ya no son muy viables, y que deberían ser las plataformas multimedia las que presenten nuevas alternativas para gobernar. Sobre la alianza entre Solidaridad Nacional y Unión Por el Perú, el analista Marco La Jara dijo que no le ve mayor futuro político. Lo mismo refirió Raúl Sotelo, que apuntó que dichos partidos se unen solo por la campaña electoral y no por un tema programático. Por otro lado, sobre la alianza entre Somos Perú y Alianza para el Progreso, La jara comentó que Acuña no es un lider político, sino un emperador, y que le falta astucia para ser presidente porque no ha tenido experiencia en la política. En tanto, Raúl Castro, comentó que en el bloque de PPK hay una estampida dirigida a APP.|14/12/2015|9531.72||2871||Marco La Jara|Alan García Pérez|Negativo|2015-12
Televisión|Canal N|Con otros ojos |Entrevista. Juan Sheput, miembro de la plancha presidencial de PPK (Canal N)|Entrevista. Juan Sheput, miembro de la plancha presidencial de PPK y analista políticos, comentó acerca de temas de la coyuntura. Con respecto a las declaraciones del Ollanta Humala referente a las agendas, manifestó que el mandatario se olvida de su papel como presidente y emite una cierta presión al Poder Judicial.También se refirió a las críticas hacia el fujimorismo. En ese sentido, señaló que el Jurado Nacional de Elección ante esto tuvo una posición ""tibia"". Más adelante, sostuvo que el candidato Daniel Urresti viene compitiendo con César Acuña y Alan García. Seguidamente, comentó acerca de las alianzas electorales.|28/12/2015|26273||2021||Juan Manuel Sheput Moore|Alan García Pérez|Neutro|2015-12
Web|Expreso|expreso.com.pe|Experto en marketing digital: Acuña ha comprado likes como|César Acuña es el candidato a la presidencia, de cara al 2016, que más ha crecido en las redes sociales. Para el especialista en marketing digital y redes sociales, Jorge Rojas, el líder de Alianza Para el Progreso (APP) ha comprado ‘likes’ en Facebook y tiene gente trabajando en su cuenta de Twitter.|10/12/2015|52|277.8|0||Jorge Rojas Orrillo|Alan García Pérez|Positivo|2015-12
Televisión|Capital|Contra Corriente |Entrevista a Juan Sheput, integrante del equipo de campaña del partido PPK (Capital TV)|Entrevista. Juan Sheput, integrante del equipo de campaña del partido Peruanos Por el Kambio, destacó las cualidades del expresidente regional de Moquegua Martín Vizcarra y recalcó que Vizcarra ha demostrado un gran gestor en su desempeño en el cargo mencionado (principalmente en el sector educación según explicó Sheput). En otro momento, señaló que Mercedes Aráoz, candidata a segunda vicepresidenta, podría tener a cargo un ministerio si así lo decide Pedro Pablo Kuczynski..Al ser preguntado, Juan Sheput señaló que quisiera ser ministro y preferiblemente en la cartera de Trabajo. Sheput señaló que cuando fue ministro de Trabajo impulsó una propuesta de reforma laboral pero muchos sectores políticos se opusieron. Añadió que una reforma laboral debe ser integral y estar compuesta por un componente de negociación colectiva, un componente previsional, un componente de desempleo, un componente de derechos como las vacaciones. En otro momento, señaló que además de proponer una reducción de impuestos se está trabajando en un plan para mejorar la productividad. De otro lado, Juan Sheput usó el término “repartija” para referirse a la alianza entre el Apra y el PPC y dijo que no debería extrañar que Alan García se retire de la competencia electoral si su candidatura no gana posiciones. Sobre el candidato César Acuña, comentó que se “desinflará” en cuanto tenga que explicar cosas como el manejo de sus universidades o las acusaciones de su exesposa. Al explicar por qué el partido PPK no hace alianzas, Sheput dijo que el expresó su opinión en contra de aliarse con Solidaridad Nacional.|18/12/2015|5285||1510||Juan Manuel Sheput Moore|Alan García Pérez|Negativo|2015-12
Medio Impreso|La República|La República|Prohibido decir la verdad - Gustavo Faverón|Una frase de la primera dama Nadine Heredia fue ofuscadamente respondida por la antigua primera dama de la dictadura, Keiko Fujimori, días atrás. Es explicable: Heredia se refirió a Alberto Fujimori como “un ladrón de marca ma-yor”, y a Keiko Fujimori la incomoda que se hable así de su padre, mentor y modelo político. Pero el incidente debe hacernos pensar en dos cosas. (...) Dada la lumpenización de nuestra política, y la ubicuidad del blindaje y la impunidad, en esta campaña es un problema para los periodistas cómo referirse a los candidatos. ¿Están a las puertas de una demanda judicial si hablan de García como implicado en delitos de corrupción o si recuerdan las masacres cometidas en su gobierno? ¿Qué pasa si se refieren a las acusaciones de corrupción y violencia doméstica que penden sobre Acuña? ¿Está bien decir que Toledo no se ha sacudido la sombra de Ecoteva y la compra de inmuebles con dinero injustificado? ¿Se puede llamar racista a Kuczynski, considerando aquella vez en que afirmó que los peruanos andinos no podían pensar correctamente porque a sus cerebros les faltaba oxígeno?|15/12/2015|774.46|159.61|0|32|Gustavo Faverón Patriau|Alan García Pérez|Negativo|2015-12
Medio Impreso|Trome|Trome|Alan presentó su plancha|El candidato a la Presidencia de la República por Alianza Popular (coalición conformada por Apra, PPC y Vamos Perú), Alan García, presentó oficialmente a la plancha que lo acompañará en las elecciones del 2016. (...) Por otra parte, la primera dama y presidenta del Partido Nacionalista, Nadine Heredia, volvió a criticar a García, esta vez por el caso 'narcoindultos'.|23/12/2015|3103.49|127|0|8|Nadine Heredia Alarcón|Alan García Pérez|Negativo|2015-12
Web|RPP|rpp.com.pe|Lourdes Flores sobre alianza con Alan García: “Nadie puede gobernar solo”|La lideresa Lourdes Flores defendió la alianza entre el PPC y el Apra al señalar que es un hecho sin precedentes que dos partidos históricos se unan para construir una opción de gobierno. Asimismo señaló que los cuestionamientos que tuvo con Alan García “son cosa del pasado”...“El pasado pasó, yo no puedo negar nada de lo que hice o dije en su momento pensando que era lo correcto. Si ustedes me habla de esos temas, yo le diré hicimos una acusación, fue al Poder Judicial y el juez dio su palabra. Eso ocurrió, pasó y zanjó este tema”, expresó.|19/12/2015|1700.92||0||Lourdes Flores Nano|Alan García Pérez|Neutro|2015-12
Web|Gestión|gestion.pe|Otrosí digo: frases de la semana|“(César Acuña) es (de) una ‘raza diferente’ porque tiene cuatro doctorados y seis maestrías sin haber terminado la primaria”..Daniel Urresti. El pre-candidato presidencial del oficialismo ironizó sobre el currículum académico del líder de Alianza por el Progreso. Todo, parte de la campaña.|12/12/2015|295.49||0||Claude Maurice Mulder Bedoya|Alan García Pérez|Positivo|2015-12
Radio|Radio San Borja|No hay Derecho|Periodista Glatzer Tuesta y Ernesto De La Jara comentan últimos hechos de la coyuntura política (San Borja)|El periodista Glatzer Tuesta y Ernesto De La Jara, comentaron también el pacto ético para las elecciones generales del 2016, donde acudieron los candidatos César Acuña, Pedro Pablo Kuczynski y Ántero Flóres Araoz. Ambos recalcaron el rumor de un presunto vínculo entre el presidente del JNE, Francisco Távara y Acuña. De La Jara, expresó su preocupación por la integración de Mercedes Aráoz a Peruanos por el Kambio, por su cercanía al partido aprista y su responsabilidad política de lo ocurrido en Bagua. Criticaron y cuestionaron a la lideresa Lourdes Flores Nano por la alianza del PPC y el APRA, la cual ha traído consecuencias negativas, sobretodo en el primer grupo parlamentario señalado.|17/12/2015|658.05||615||Ernesto de la Jara|Alan García Pérez|Negativo|2015-12
Televisión|Panamericana TV|Buenos Días Perú|Entrevista a Mijael Garrido Lecca, director del diario Altavoz y analista político (Canal 5)|Entrevista. Mijael Garrido Lecca, director del diario Altavoz y analista político, comentó sobre la ausencia del presidente Ollanta Humala en la Conferencia Anual de Ejecutivos (CADE) 2015. Según Garrido, el presidente no ha asistido a dicho evento debido que su gestión ha sido paupérrima y no quiere responder preguntas que le van hacer sobre la economía en su gestión. De otro lado, se pronunció sobre las candidatura de Keiko Fujimori, Marisol Espinoza, Milton von Hesse, Ana Jara, Alan García, entre otros.|04/12/2015|54208.44||729||Mijael Garrido Lecca|Alan García Pérez|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Basta de hipocresías en el 2016- Fernando Vivas|Los mexicanos le dicen ‘la neta’, los chilenos le dicen ‘la dura’. Aquí no tenemos apodo para la verdad. Será que no le tenemos mucho cariño. Pero no es que seamos especialmente mentirosos. Y todos estos defectos postulan a las elecciones de abril. Vengan los ejemplos: la dura sentencia a Silvana Buscaglia no ha sido por agredir a un policía, ¡qué va! Formalmente sí lo es, pero en el fondo de la conciencia del Poder Judicial y del Ministerio Público hay un ‘otrosí’ que no se consigna: una advertencia para conjurar el racismo y el clasismo. Keiko sí es distinta a su padre y a su hermano Kenji, que es el favorito de su padre. Sin embargo, no es esa la actitud que domina el voto por Keiko, PPK o Alan. ¿O me van a decir que estos tres son siquiera reformistas? Ante Acuña hay desde rechazo institucional al clientelismo hasta profundos miedos sociales. PPK fue gringo jurado y eso no nos importa mucho.|30/12/2015|2279.37|303.17|0|19|Fernando Vivas Sabroso|Alan García Pérez|Neutro|2015-12
Televisión|RPP|Central de Informaciones |Miguel Facundo Chinguel fue sentenciado por los “Narcoindultos” (RPP TV)|Miguel Facundo Chinguel, expresidente de la Comisión de Indultos y Gracias Presidenciales durante el gobierno Aprista, fue condenado por el Poder Judicial a 13 años y 8 meses de prisión por su responsabilidad en el caso “Narcoindultos”. Asimismo, se fijó en 100 mil soles la reparación civil que deberá pagar al Estado. El procurador Joel Segura se mostró en desacuerdo por el monto fijado para la reparación civil e indicó que se está afectando al Ministerio de Justicia. Por su parte, el Ministerio Público también quedó insatisfecho. Benji Espinoza, abogado de Chinguel, anunció que apelarán la decisión. El dirigente aprista, Jorge del Castillo afirmó que la sentencia en este caso muestra que durante el segundo gobierno de Alan García no hubo una política a favor de los condenados por tráfico ilícito de drogas.|15/12/2015|1838.72||416||Jorge Alfonso Alejandro Del Castillo Galvez|Alan García Pérez|Positivo|2015-12
Medio Impreso|La República|La República|Sentencian a 3 años de cárcel a madre de Gerald Oropeza|Pilar López de Oropeza, la madre del presunto capo del narcotráfico Gerald Oropeza, admitió que cometió un delito al ingresar un celular y un USB al penal de máxima seguridad Ancón 1. Hecho esto, ayer ella se acogió al procedimiento de terminación anticipada del proceso y, asesorada por su abogado, negoció su pena con la Fiscalía y la Procuraduría. (...) El Poder Judicial aceptó realizar el juicio público abreviado. Pero, al aceptar que cometió el delito, la madre de Gerald Oropeza pudo negociar o acordar una pena de solo tres años y un mes de prisión suspendida y el pago de una reparación civil de 2 mil 500 soles.(...) Yo soy aprista y voy a seguir siendo aprista hasta el día que me muera"", declaró Pilar López al abandonar el Juzgado Unipersonal de Ventanilla. Además, dijo que el ex presidente Alan García es un hombre capaz y merece estar en el poder. ""Lo respeto y lo admiro"", subrayó.|10/12/2015|1783.73|354.38|0|21|Pilar López de Oropeza|Alan García Pérez|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Pero sin Toledo|El legislador de Perú Posible José León planteó ayer la creación de centro-izquierda a fin de evitar que la derecha representada por Alan García y Keiko Fujimori llegue al poder otra vez manifestó que la división de partidos permitirá que la derecha más reaccionara haga de las suyas.|01/12/2015|191|20.85|0|2|José Raguberto León Rivera|Alan García Pérez|Neutro|2015-12
Televisión|RPP|RPP NOTICIAS - EDICIÓN MAÑANA |Cábalas y rituales para recibir el nuevo año (RPP TV)|Entrevista. El vidente Francisco Choy dialoga sobre las cábalas y rituales que se pueden hacer para recibir el nuevo año. Al ser consultado sobre las elecciones, el invitado indicó que es seguro que Keiko Fujimori pasará a segunda vuelta. En cuanto a César Acuña, aseveró que está con buena estrella porque es un dragón. En otro momento, señaló que Alan García pasará a segunda vuelta y ganará las elecciones.|31/12/2015|3734.9||845||Francisco Choy|Alan García Pérez|Positivo|2015-12
